episode,reward,length,chains_broken,chain_progressed,chains_completed,Value,Step,Wall time
181,-2.0,300,1,0,0,,,
182,-2.0,300,1,0,0,,,
183,-2.0,300,1,0,0,,,
184,-1.0,300,0,0,0,,,
185,-1.0,300,0,0,0,,,
186,-1.0,300,0,0,0,,,
187,-1.0,300,0,0,0,,,
188,-2.0,300,1,0,0,,,
189,-2.0,300,1,0,0,,,
190,-1.0,300,0,0,0,,,
191,-2.0,300,1,0,0,,,
192,-2.0,300,0,0,0,,,
193,-2.0,300,1,0,0,,,
194,-1.0,300,0,0,0,,,
195,-2.0,300,1,0,0,,,
196,-2.0,300,1,0,0,,,
197,-3.0,300,1,0,0,,,
198,-2.0,300,1,0,0,,,
199,-2.0,300,0,0,0,,,
200,-1.0,300,0,0,0,,,
201,-2.0,300,1,0,0,,,
202,-1.0,300,0,0,0,,,
203,-2.0,300,1,0,0,,,
204,-1.0,300,0,0,0,,,
205,-6.0,300,0,0,0,,,
206,-4.0,300,0,0,0,,,
207,-2.0,300,1,0,0,,,
208,-1.0,300,0,0,0,,,
209,-2.0,300,1,0,0,,,
210,-2.0,300,1,0,0,,,
211,-2.0,300,1,0,0,,,
212,-3.0,300,1,0,0,,,
213,-1.0,300,0,0,0,,,
214,-1.0,300,0,0,0,,,
215,-2.0,300,0,0,0,,,
216,-1.0,300,0,0,0,,,
217,-2.0,300,1,0,0,,,
218,-2.0,300,1,0,0,,,
219,-2.0,300,0,0,0,,,
220,-2.0,300,1,0,0,,,
221,-3.0,300,0,0,0,,,
222,-2.0,300,1,0,0,,,
223,-2.0,300,1,0,0,,,
224,-2.0,300,1,0,0,,,
225,-2.0,300,1,0,0,,,
226,-3.0,300,1,0,0,,,
227,-2.0,300,1,0,0,,,
228,-2.0,300,1,0,0,,,
229,-2.0,300,0,0,0,,,
230,-2.0,300,1,0,0,,,
231,-1.0,300,0,0,0,,,
232,-1.0,300,0,0,0,,,
233,-1.0,300,0,0,0,,,
234,-2.0,300,1,0,0,,,
235,-2.0,300,1,0,0,,,
236,-2.0,300,0,0,0,,,
237,-2.0,300,1,0,0,,,
238,-2.0,300,1,0,0,,,
239,-3.0,300,1,0,0,,,
240,-1.0,300,0,0,0,,,
241,-1.0,300,0,0,0,,,
242,-2.0,300,1,0,0,,,
243,-1.0,300,0,0,0,,,
244,-2.0,300,1,0,0,,,
245,-2.0,300,0,0,0,,,
246,-1.0,300,0,0,0,,,
247,-2.0,300,1,0,0,,,
248,-2.0,300,1,0,0,,,
249,-1.0,300,0,0,0,,,
250,-2.0,300,0,0,0,,,
251,-1.0,300,0,0,0,,,
252,-2.0,300,1,0,0,,,
253,-1.0,300,0,0,0,,,
254,-2.0,300,1,0,0,,,
255,-2.0,300,1,0,0,,,
256,-2.0,300,1,0,0,,,
257,-1.0,300,0,0,0,,,
258,-3.0,300,1,0,0,,,
259,-1.0,300,0,0,0,,,
260,-8.0,300,1,0,0,,,
261,-2.0,300,1,0,0,,,
262,-1.0,300,0,0,0,,,
263,-2.0,300,0,0,0,,,
264,-1.0,300,0,0,0,,,
265,-2.0,300,1,0,0,,,
266,-1.0,300,0,0,0,,,
267,-1.0,300,0,0,0,,,
268,-3.0,300,1,0,0,,,
269,-1.0,300,0,0,0,,,
270,-1.0,300,0,0,0,,,
271,-1.0,300,0,0,0,,,
272,-2.0,300,1,0,0,,,
273,-1.0,300,0,0,0,,,
274,-2.0,300,1,0,0,,,
275,-1.0,300,0,0,0,,,
276,-2.0,300,1,0,0,,,
277,-1.0,300,0,0,0,,,
278,-2.0,300,1,0,0,,,
279,-1.0,300,0,0,0,,,
280,-3.0,300,1,0,0,,,
281,-1.0,300,0,0,0,,,
282,-2.0,300,1,0,0,,,
283,-2.0,300,1,0,0,,,
284,-2.0,300,1,0,0,,,
285,-2.0,300,1,0,0,,,
286,-1.0,300,0,0,0,,,
287,-2.0,300,1,0,0,,,
288,-3.0,300,1,0,0,,,
289,-5.0,300,1,0,0,,,
290,-1.0,300,0,0,0,,,
291,-1.0,300,0,0,0,,,
292,-2.0,300,1,0,0,,,
293,-1.0,300,0,0,0,,,
294,-2.0,300,0,0,0,,,
295,-1.0,300,0,0,0,,,
296,-2.0,300,1,0,0,,,
297,-1.0,300,0,0,0,,,
298,-3.0,300,2,0,0,,,
299,-1.0,300,0,0,0,,,
300,-2.0,300,1,0,0,,,
301,-2.0,300,1,0,0,,,
302,-1.0,300,0,0,0,,,
303,-1.0,300,0,0,0,,,
304,-2.0,300,1,0,0,,,
305,-1.0,300,0,0,0,,,
306,-1.0,300,0,0,0,,,
307,-2.0,300,1,0,0,,,
308,-2.0,300,1,0,0,,,
309,-2.0,300,1,0,0,,,
310,-3.0,300,1,0,0,,,
311,-1.0,300,0,0,0,,,
312,-1.0,300,0,0,0,,,
313,-1.0,300,0,0,0,,,
314,-2.0,300,0,0,0,,,
315,-1.0,300,0,0,0,,,
316,-2.0,300,1,0,0,,,
317,-2.0,300,1,0,0,,,
318,-2.0,300,1,0,0,,,
319,-1.0,300,0,0,0,,,
320,-1.0,300,0,0,0,,,
321,-1.0,300,0,0,0,,,
322,-1.0,300,0,0,0,,,
323,-1.0,300,0,0,0,,,
324,-3.0,300,1,0,0,,,
325,-1.0,300,0,0,0,,,
326,-1.0,300,0,0,0,,,
327,-1.0,300,0,0,0,,,
328,-2.0,300,1,0,0,,,
329,-2.0,300,0,0,0,,,
330,-1.0,300,0,0,0,,,
331,-2.0,300,1,0,0,,,
332,-1.0,300,0,0,0,,,
333,-1.0,300,0,0,0,,,
334,-2.0,300,1,0,0,,,
335,-1.0,300,0,0,0,,,
336,-1.0,300,0,0,0,,,
337,-2.0,300,1,0,0,,,
338,-1.0,300,0,0,0,,,
339,-2.0,300,0,0,0,,,
340,-1.0,300,0,0,0,,,
341,-1.0,300,0,0,0,,,
342,-1.0,300,0,0,0,,,
343,-1.0,300,0,0,0,,,
344,-1.0,300,0,0,0,,,
345,-1.0,300,0,0,0,,,
346,-2.0,300,1,0,0,,,
347,-2.0,300,1,0,0,,,
348,-1.0,300,0,0,0,,,
349,-1.0,300,0,0,0,,,
350,-1.0,300,0,0,0,,,
351,-1.0,300,0,0,0,,,
352,-2.0,300,1,0,0,,,
353,-1.0,300,0,0,0,,,
354,-1.0,300,0,0,0,,,
355,-1.0,300,0,0,0,,,
356,-1.0,300,0,0,0,,,
357,8.0,278,0,1,1,,,
358,-1.0,300,0,0,0,,,
359,-1.0,300,0,0,0,,,
360,-3.0,300,1,0,0,,,
361,-2.0,300,1,0,0,,,
362,-1.0,300,0,0,0,,,
363,-2.0,300,1,0,0,,,
364,-1.0,300,0,0,0,,,
365,-1.0,300,0,0,0,,,
366,-2.0,300,0,0,0,,,
367,-1.0,300,0,0,0,,,
368,-1.0,300,0,0,0,,,
369,-1.0,300,0,0,0,,,
370,-1.0,300,0,0,0,,,
371,-1.0,300,0,0,0,,,
372,-3.0,300,1,0,0,,,
373,-2.0,300,1,0,0,,,
374,-2.0,300,1,0,0,,,
375,-2.0,300,1,0,0,,,
376,-2.0,300,1,0,0,,,
377,-2.0,300,1,0,0,,,
378,-1.0,300,0,0,0,,,
379,-1.0,300,0,0,0,,,
380,-2.0,300,1,0,0,,,
381,-1.0,300,0,0,0,,,
382,-1.0,300,0,0,0,,,
383,-1.0,300,0,0,0,,,
384,-1.0,300,0,0,0,,,
385,-2.0,300,1,0,0,,,
386,-1.0,300,0,0,0,,,
387,-1.0,300,0,0,0,,,
388,-1.0,300,0,0,0,,,
389,-1.0,300,0,0,0,,,
390,-1.0,300,0,0,0,,,
391,-2.0,300,1,0,0,,,
392,-1.0,300,0,0,0,,,
393,-1.0,300,0,0,0,,,
394,10.0,275,0,1,1,,,
395,-1.0,300,0,0,0,,,
396,-1.0,300,0,0,0,,,
397,-2.0,300,1,0,0,,,
398,-3.0,300,1,0,0,,,
399,-1.0,300,0,0,0,,,
400,-1.0,300,0,0,0,,,
401,-2.0,300,0,0,0,,,
402,-1.0,300,0,0,0,,,
403,-1.0,300,0,0,0,,,
404,-2.0,300,1,0,0,,,
405,-2.0,300,1,0,0,,,
406,-3.0,300,2,0,0,,,
407,-3.0,300,1,0,0,,,
408,-2.0,300,1,0,0,,,
409,-1.0,300,0,0,0,,,
410,-2.0,300,1,0,0,,,
411,9.0,273,0,1,1,,,
412,-1.0,300,0,0,0,,,
413,-2.0,300,1,0,0,,,
414,-1.0,300,0,0,0,,,
415,-1.0,300,0,0,0,,,
416,-1.0,300,0,0,0,,,
417,-2.0,300,1,0,0,,,
418,-1.0,300,0,0,0,,,
419,-2.0,300,1,0,0,,,
420,-1.0,300,0,0,0,,,
421,-1.0,300,0,0,0,,,
422,-1.0,300,0,0,0,,,
423,-1.0,300,0,0,0,,,
424,-1.0,300,0,0,0,,,
425,-2.0,300,1,0,0,,,
426,-1.0,300,0,0,0,,,
427,-2.0,300,1,0,0,,,
428,-1.0,300,0,0,0,,,
429,-2.0,300,0,0,0,,,
430,-2.0,300,0,0,0,,,
431,-2.0,300,0,0,0,,,
432,-1.0,300,0,0,0,,,
433,-1.0,300,0,0,0,,,
434,-1.0,300,0,0,0,,,
435,-1.0,300,0,0,0,,,
436,-1.0,300,0,0,0,,,
437,-1.0,300,0,0,0,,,
438,-3.0,300,1,0,0,,,
439,-2.0,300,1,0,0,,,
440,-2.0,300,1,0,0,,,
441,-2.0,300,1,0,0,,,
442,-2.0,300,0,0,0,,,
443,-4.0,300,0,0,0,,,
444,-2.0,300,1,0,0,,,
445,-1.0,300,0,0,0,,,
446,-2.0,300,1,0,0,,,
447,-1.0,300,0,0,0,,,
448,-3.0,300,1,0,0,,,
449,-2.0,300,0,0,0,,,
450,-1.0,300,0,0,0,,,
451,-1.0,300,0,0,0,,,
452,-1.0,300,0,0,0,,,
453,-1.0,300,0,0,0,,,
454,-1.0,300,0,0,0,,,
455,-2.0,300,0,0,0,,,
456,-2.0,300,1,0,0,,,
457,-1.0,300,0,0,0,,,
458,-1.0,300,0,0,0,,,
459,-2.0,300,1,0,0,,,
460,-1.0,300,0,0,0,,,
461,-2.0,300,1,0,0,,,
462,-1.0,300,0,0,0,,,
463,-1.0,300,0,0,0,,,
464,-2.0,300,0,0,0,,,
465,-1.0,300,0,0,0,,,
466,-1.0,300,0,0,0,,,
467,-1.0,300,0,0,0,,,
468,-2.0,300,1,0,0,,,
469,-1.0,300,0,0,0,,,
470,-1.0,300,0,0,0,,,
471,-1.0,300,0,0,0,,,
472,-1.0,300,0,0,0,,,
473,-2.0,300,1,0,0,,,
474,-2.0,300,1,0,0,,,
475,-3.0,300,1,0,0,,,
476,-2.0,300,1,0,0,,,
477,-2.0,300,1,0,0,,,
478,-1.0,300,0,0,0,,,
479,-3.0,300,1,0,0,,,
480,-1.0,300,0,0,0,,,
481,-1.0,300,0,0,0,,,
482,-1.0,300,0,0,0,,,
483,-3.0,300,1,0,0,,,
484,10.0,274,0,1,1,,,
485,-2.0,300,1,0,0,,,
486,-3.0,300,1,0,0,,,
487,-3.0,300,2,0,0,,,
488,-3.0,300,1,0,0,,,
489,-2.0,300,1,0,0,,,
490,-1.0,300,0,0,0,,,
491,-1.0,300,0,0,0,,,
492,-2.0,300,1,0,0,,,
493,-1.0,300,0,0,0,,,
494,-3.0,300,0,0,0,,,
495,-3.0,300,1,0,0,,,
496,-3.0,300,2,0,0,,,
497,-3.0,300,2,0,0,,,
498,-1.0,300,0,0,0,,,
499,-1.0,300,0,0,0,,,
500,-1.0,300,0,0,0,,,
501,-2.0,300,1,0,0,,,
502,-2.0,300,1,0,0,,,
503,-2.0,300,1,0,0,,,
504,-2.0,300,1,0,0,,,
505,-1.0,300,0,0,0,,,
506,-3.0,300,2,0,0,,,
507,-1.0,300,0,0,0,,,
508,-1.0,300,0,0,0,,,
509,-5.0,300,0,0,0,,,
510,-2.0,300,1,0,0,,,
511,-2.0,300,1,0,0,,,
512,-1.0,300,0,0,0,,,
513,-1.0,300,0,0,0,,,
514,-1.0,300,0,0,0,,,
515,-1.0,300,0,0,0,,,
516,-1.0,300,0,0,0,,,
517,-1.0,300,0,0,0,,,
518,-1.0,300,0,0,0,,,
519,-2.0,300,1,0,0,,,
520,-2.0,300,1,0,0,,,
521,-1.0,300,0,0,0,,,
522,-1.0,300,0,0,0,,,
523,-1.0,300,0,0,0,,,
524,-1.0,300,0,0,0,,,
525,-1.0,300,0,0,0,,,
526,-2.0,300,1,0,0,,,
527,-4.0,300,0,0,0,,,
528,-1.0,300,0,0,0,,,
529,-2.0,300,0,0,0,,,
530,-1.0,300,0,0,0,,,
531,-4.0,300,1,0,0,,,
532,-3.0,300,1,0,0,,,
533,-4.0,300,1,0,0,,,
534,-2.0,300,1,0,0,,,
535,-1.0,300,0,0,0,,,
536,-4.0,300,2,0,0,,,
537,-2.0,300,1,0,0,,,
538,-1.0,300,0,0,0,,,
539,-3.0,300,2,0,0,,,
540,-2.0,300,1,0,0,,,
541,10.0,291,0,1,1,,,
542,-5.0,300,2,0,0,,,
543,-1.0,300,0,0,0,,,
544,-2.0,300,1,0,0,,,
545,-2.0,300,0,0,0,,,
546,-1.0,300,0,0,0,,,
547,-4.0,300,0,0,0,,,
548,-3.0,300,0,0,0,,,
549,-3.0,300,1,0,0,,,
550,-3.0,300,2,0,0,,,
551,-1.0,300,0,0,0,,,
552,-3.0,300,1,0,0,,,
553,-3.0,300,2,0,0,,,
554,-1.0,300,0,0,0,,,
555,-1.0,300,0,0,0,,,
556,-2.0,300,0,0,0,,,
557,-5.0,300,2,0,0,,,
558,-3.0,300,2,0,0,,,
559,10.0,276,0,1,1,,,
560,-1.0,300,0,0,0,,,
561,-2.0,300,1,0,0,,,
562,-3.0,300,2,0,0,,,
563,-3.0,300,0,0,0,,,
564,-1.0,300,0,0,0,,,
565,-2.0,300,1,0,0,,,
566,10.0,285,0,1,1,,,
567,-4.0,300,1,0,0,,,
568,-3.0,300,2,0,0,,,
569,-1.0,300,0,0,0,,,
570,-3.0,300,2,0,0,,,
571,-2.0,300,1,0,0,,,
572,-1.0,300,0,0,0,,,
573,-6.0,300,0,0,0,,,
574,-3.0,300,2,0,0,,,
575,10.0,288,0,1,1,,,
576,10.0,271,0,1,1,,,
577,10.0,276,0,1,1,,,
578,-4.0,300,1,0,0,,,
579,-1.0,300,0,1,1,,,
580,-3.0,300,2,0,0,,,
581,-3.0,300,0,0,0,,,
582,-1.0,300,0,0,0,,,
583,-3.0,300,2,0,0,,,
584,10.0,265,0,1,1,,,
585,-1.0,300,0,0,0,,,
586,-3.0,300,2,0,0,,,
587,-4.0,300,1,0,0,,,
588,-2.0,300,1,0,0,,,
589,-2.0,300,1,0,0,,,
590,9.0,270,0,1,1,,,
591,9.0,273,0,1,1,,,
592,-1.0,300,0,0,0,,,
593,10.0,270,0,1,1,,,
594,-5.0,300,1,0,0,,,
595,10.0,279,0,1,1,,,
596,-1.0,300,0,0,0,,,
597,10.0,270,0,1,1,,,
598,-2.0,300,1,0,0,,,
599,-3.0,300,2,0,0,,,
600,-3.0,300,2,0,0,,,
601,-2.0,300,1,0,0,,,
602,10.0,270,0,1,1,,,
603,9.0,274,0,1,1,,,
604,-3.0,300,2,0,0,,,
605,-4.0,300,2,0,0,,,
606,-3.0,300,2,0,0,,,
607,-1.0,300,0,0,0,,,
608,-4.0,300,2,0,0,,,
609,10.0,271,0,1,1,,,
610,-2.0,300,1,0,0,,,
611,-3.0,300,1,0,0,,,
612,-2.0,300,0,0,0,,,
613,10.0,265,0,1,1,,,
614,-2.0,300,1,0,0,,,
615,-2.0,300,0,0,0,,,
616,8.0,275,0,1,1,,,
617,10.0,270,0,1,1,,,
618,10.0,277,0,1,1,,,
619,10.0,272,0,1,1,,,
620,-5.0,300,0,0,0,,,
621,8.0,296,0,1,1,,,
622,10.0,274,0,1,1,,,
623,-3.0,300,0,0,0,,,
624,-3.0,300,1,0,0,,,
625,-3.0,300,2,0,0,,,
626,10.0,273,0,1,1,,,
627,-1.0,300,0,0,0,,,
628,10.0,290,0,1,1,,,
629,-4.0,300,2,0,0,,,
630,10.0,270,0,1,1,,,
631,9.0,267,0,1,1,,,
632,-3.0,300,2,0,0,,,
633,-3.0,300,2,0,0,,,
634,-3.0,300,2,0,0,,,
635,-2.0,300,1,0,0,,,
636,10.0,272,0,1,1,,,
637,10.0,287,0,1,1,,,
638,-3.0,300,2,0,0,,,
639,10.0,270,0,1,1,,,
640,10.0,282,0,1,1,,,
641,9.0,294,0,1,1,,,
642,10.0,281,0,1,1,,,
643,-3.0,300,2,0,0,,,
644,-3.0,300,2,0,0,,,
645,-2.0,300,1,0,0,,,
646,-4.0,300,1,0,0,,,
647,9.0,279,0,1,1,,,
648,10.0,267,0,1,1,,,
649,10.0,269,0,1,1,,,
650,8.0,269,0,1,1,,,
651,-3.0,300,2,0,0,,,
652,-2.0,300,1,0,0,,,
653,10.0,268,0,1,1,,,
654,10.0,274,0,1,1,,,
655,10.0,264,0,1,1,,,
656,9.0,274,0,1,1,,,
657,-3.0,300,2,0,0,,,
658,-3.0,300,2,0,0,,,
659,10.0,265,0,1,1,,,
660,-3.0,300,2,0,0,,,
661,-3.0,300,2,0,0,,,
662,-3.0,300,2,0,0,,,
663,-3.0,300,2,0,0,,,
664,-3.0,300,2,0,0,,,
665,-3.0,300,2,0,0,,,
666,-3.0,300,2,0,0,,,
667,10.0,281,0,1,1,,,
668,9.0,281,0,1,1,,,
669,-5.0,300,2,0,0,,,
670,-3.0,300,2,0,0,,,
671,-3.0,300,2,0,0,,,
672,10.0,267,0,1,1,,,
673,-3.0,300,2,0,0,,,
674,-3.0,300,2,0,0,,,
675,10.0,265,0,1,1,,,
676,-3.0,300,1,0,0,,,
677,10.0,284,0,1,1,,,
678,-3.0,300,2,0,0,,,
679,10.0,269,0,1,1,,,
680,10.0,264,0,1,1,,,
681,10.0,278,0,1,1,,,
682,10.0,273,0,1,1,,,
683,10.0,274,0,1,1,,,
684,10.0,267,0,1,1,,,
685,9.0,267,0,1,1,,,
686,-3.0,300,2,0,0,,,
687,-2.0,300,1,0,0,,,
688,-3.0,300,2,0,0,,,
689,-3.0,300,1,0,0,,,
690,9.0,282,0,1,1,,,
691,-3.0,300,2,0,0,,,
692,-2.0,300,1,0,0,,,
693,-3.0,300,1,0,0,,,
694,-3.0,300,2,0,0,,,
695,10.0,270,0,1,1,,,
696,10.0,267,0,1,1,,,
697,9.0,291,0,1,1,,,
698,10.0,286,0,1,1,,,
699,-4.0,300,2,0,0,,,
700,-2.0,300,1,0,0,,,
701,-3.0,300,1,0,0,,,
702,-2.0,300,1,0,0,,,
703,10.0,273,0,1,1,,,
704,10.0,284,0,1,1,,,
705,-1.0,300,0,0,0,,,
706,-3.0,300,2,0,0,,,
707,10.0,271,0,1,1,,,
708,-3.0,300,2,0,0,,,
709,-3.0,300,2,0,0,,,
710,10.0,275,0,1,1,,,
711,9.0,283,0,1,1,,,
712,10.0,271,0,1,1,,,
713,10.0,273,0,1,1,,,
714,8.0,275,0,1,1,,,
715,10.0,269,0,1,1,,,
716,-4.0,300,2,0,0,,,
717,10.0,266,0,1,1,,,
718,10.0,275,0,1,1,,,
719,6.0,276,0,1,1,,,
720,-3.0,300,2,0,0,,,
721,-3.0,300,2,0,0,,,
722,10.0,294,0,1,1,,,
723,10.0,271,0,1,1,,,
724,10.0,267,0,1,1,,,
725,10.0,277,0,1,1,,,
726,9.0,275,0,1,1,,,
727,8.0,275,0,1,1,,,
728,10.0,274,0,1,1,,,
729,-3.0,300,2,0,0,,,
730,10.0,265,0,1,1,,,
731,10.0,275,0,1,1,,,
732,10.0,273,0,1,1,,,
733,10.0,263,0,1,1,,,
734,8.0,271,0,1,1,,,
735,10.0,271,0,1,1,,,
736,9.0,268,0,1,1,,,
737,10.0,267,0,1,1,,,
738,-3.0,300,2,0,0,,,
739,-4.0,300,2,0,0,,,
740,10.0,268,0,1,1,,,
741,10.0,285,0,1,1,,,
742,-4.0,300,2,0,0,,,
743,10.0,275,0,1,1,,,
744,10.0,279,0,1,1,,,
745,-2.0,300,1,0,0,,,
746,9.0,276,0,1,1,,,
747,10.0,268,0,1,1,,,
748,10.0,270,0,1,1,,,
749,-3.0,300,2,0,0,,,
750,10.0,271,0,1,1,,,
751,-4.0,300,2,0,0,,,
752,10.0,295,0,1,1,,,
753,-2.0,300,1,0,0,,,
754,-1.0,300,0,0,0,,,
755,10.0,275,0,1,1,,,
756,-3.0,300,2,0,0,,,
757,10.0,270,0,1,1,,,
758,-2.0,300,1,0,0,,,
759,-3.0,300,2,0,0,,,
760,10.0,269,0,1,1,,,
761,10.0,265,0,1,1,,,
762,10.0,275,0,1,1,,,
763,9.0,275,0,1,1,,,
764,-3.0,300,2,0,0,,,
765,-4.0,300,2,0,0,,,
766,10.0,270,0,1,1,,,
767,10.0,273,0,1,1,,,
768,10.0,275,0,1,1,,,
769,7.0,274,0,1,1,,,
770,-3.0,300,2,0,0,,,
771,10.0,279,0,1,1,,,
772,10.0,266,0,1,1,,,
773,10.0,272,0,1,1,,,
774,-3.0,300,2,0,0,,,
775,10.0,271,0,1,1,,,
776,10.0,298,0,1,1,,,
777,10.0,273,0,1,1,,,
778,10.0,274,0,1,1,,,
779,-3.0,300,2,0,0,,,
780,10.0,295,0,1,1,,,
