episode,reward,length,chains_broken,chain_progressed,chains_completed,Value,Step,Wall time
54,-1.1099999999999994,10,1,0,0,,,
55,-0.10300000000000001,3,1,0,0,,,
56,-0.101,1,1,0,0,,,
57,-0.10400000000000001,4,1,0,0,,,
58,-1.1089999999999995,9,1,0,0,,,
59,-0.10300000000000001,3,1,0,0,,,
60,-1.1069999999999995,7,1,0,0,,,
61,-0.101,1,1,0,0,,,
62,-0.10300000000000001,3,1,0,0,,,
63,-0.11100000000000002,11,1,0,0,,,
64,-0.10500000000000001,5,1,0,0,,,
65,-3.117999999999999,18,1,0,0,,,
66,-0.101,1,1,0,0,,,
67,-0.10200000000000001,2,1,0,0,,,
68,-0.101,1,1,0,0,,,
69,-0.10900000000000001,9,1,0,0,,,
70,-0.101,1,1,0,0,,,
71,-1.1099999999999999,10,1,0,0,,,
72,-0.12200000000000003,22,1,0,0,,,
73,-0.10200000000000001,2,1,0,0,,,
74,-5.163,63,1,0,0,,,
75,-0.10500000000000001,5,1,0,0,,,
76,-0.10900000000000001,9,1,0,0,,,
77,-0.11200000000000002,12,1,0,0,,,
78,-0.10400000000000001,4,1,0,0,,,
79,-1.1109999999999998,11,1,0,0,,,
80,-0.10300000000000001,3,1,0,0,,,
81,-0.10700000000000001,7,1,0,0,,,
82,-0.10800000000000001,8,1,0,0,,,
83,-0.10800000000000001,8,1,0,0,,,
84,-0.101,1,1,0,0,,,
85,-0.101,1,1,0,0,,,
86,-0.10500000000000001,5,1,0,0,,,
87,-0.101,1,1,0,0,,,
88,-0.10500000000000001,5,1,0,0,,,
89,-0.10500000000000001,5,1,0,0,,,
90,-0.101,1,1,0,0,,,
91,-0.101,1,1,0,0,,,
92,-2.1099999999999994,10,1,0,0,,,
93,-0.10500000000000001,5,1,0,0,,,
94,-0.10300000000000001,3,1,0,0,,,
95,-0.10200000000000001,2,1,0,0,,,
96,-0.101,1,1,0,0,,,
97,-0.101,1,1,0,0,,,
98,-0.10700000000000001,7,1,0,0,,,
99,-1.1039999999999999,4,1,0,0,,,
100,-0.11100000000000002,11,1,0,0,,,
101,-0.10300000000000001,3,1,0,0,,,
102,-0.10200000000000001,2,1,0,0,,,
103,-0.10300000000000001,3,1,0,0,,,
104,-0.10500000000000001,5,1,0,0,,,
105,-0.101,1,1,0,0,,,
106,-0.10700000000000001,7,1,0,0,,,
107,-1.1079999999999999,8,1,0,0,,,
108,-0.10300000000000001,3,1,0,0,,,
109,-0.11300000000000002,13,1,0,0,,,
110,-0.10200000000000001,2,1,0,0,,,
111,-0.10400000000000001,4,1,0,0,,,
112,-0.10400000000000001,4,1,0,0,,,
113,-0.10400000000000001,4,1,0,0,,,
114,-0.11100000000000002,11,1,0,0,,,
115,-0.10400000000000001,4,1,0,0,,,
116,-2.1109999999999993,11,1,0,0,,,
117,-0.11500000000000002,15,1,0,0,,,
118,-0.10700000000000001,7,1,0,0,,,
119,-0.11400000000000002,14,1,0,0,,,
120,-0.10500000000000001,5,1,0,0,,,
121,-0.10400000000000001,4,1,0,0,,,
122,-0.10300000000000001,3,1,0,0,,,
123,-0.11100000000000002,11,1,0,0,,,
124,-0.11300000000000002,13,1,0,0,,,
125,-0.10300000000000001,3,1,0,0,,,
126,-0.10500000000000001,5,1,0,0,,,
127,-0.101,1,1,0,0,,,
128,-0.101,1,1,0,0,,,
129,-0.11200000000000002,12,1,0,0,,,
130,-0.10300000000000001,3,1,0,0,,,
131,-0.11500000000000002,15,1,0,0,,,
132,-0.10700000000000001,7,1,0,0,,,
133,-0.10500000000000001,5,1,0,0,,,
134,-0.101,1,1,0,0,,,
135,-0.12200000000000003,22,1,0,0,,,
136,-0.10300000000000001,3,1,0,0,,,
137,-0.101,1,1,0,0,,,
138,-0.10600000000000001,6,1,0,0,,,
139,-0.10500000000000001,5,1,0,0,,,
140,-0.101,1,1,0,0,,,
141,-0.10400000000000001,4,1,0,0,,,
142,-0.10700000000000001,7,1,0,0,,,
143,-0.101,1,1,0,0,,,
144,-0.10400000000000001,4,1,0,0,,,
145,-0.10800000000000001,8,1,0,0,,,
146,-0.101,1,1,0,0,,,
147,-0.11800000000000002,18,1,0,0,,,
148,-0.10200000000000001,2,1,0,0,,,
149,-0.10400000000000001,4,1,0,0,,,
150,-0.10800000000000001,8,1,0,0,,,
151,-0.10600000000000001,6,1,0,0,,,
152,-0.10400000000000001,4,1,0,0,,,
153,-0.12800000000000003,28,1,0,0,,,
154,-0.10500000000000001,5,1,0,0,,,
155,-0.10700000000000001,7,1,0,0,,,
156,-0.10400000000000001,4,1,0,0,,,
157,-0.101,1,1,0,0,,,
158,-0.11100000000000002,11,1,0,0,,,
159,-0.101,1,1,0,0,,,
160,-0.10200000000000001,2,1,0,0,,,
161,-0.11000000000000001,10,1,0,0,,,
162,-0.12500000000000003,25,1,0,0,,,
163,-0.10500000000000001,5,1,0,0,,,
164,-0.13300000000000003,33,1,0,0,,,
165,-0.12200000000000003,22,1,0,0,,,
166,-0.14100000000000004,41,1,0,0,,,
167,-0.10300000000000001,3,1,0,0,,,
168,-0.10400000000000001,4,1,0,0,,,
169,-0.10300000000000001,3,1,0,0,,,
170,-0.10500000000000001,5,1,0,0,,,
171,-0.12200000000000003,22,1,0,0,,,
172,-0.101,1,1,0,0,,,
173,-0.10900000000000001,9,1,0,0,,,
174,-0.11200000000000002,12,1,0,0,,,
175,-0.11400000000000002,14,1,0,0,,,
176,-0.10400000000000001,4,1,0,0,,,
177,-0.10600000000000001,6,1,0,0,,,
178,-0.10300000000000001,3,1,0,0,,,
179,-0.13800000000000004,38,1,0,0,,,
180,-0.12200000000000003,22,1,0,0,,,
181,-1.1139999999999992,14,1,0,0,,,
182,-0.10200000000000001,2,1,0,0,,,
183,-0.101,1,1,0,0,,,
184,-0.10800000000000001,8,1,0,0,,,
185,-0.10500000000000001,5,1,0,0,,,
186,-0.10400000000000001,4,1,0,0,,,
187,-0.10600000000000001,6,1,0,0,,,
188,-0.11000000000000001,10,1,0,0,,,
189,-0.10500000000000001,5,1,0,0,,,
190,-0.10200000000000001,2,1,0,0,,,
191,-0.101,1,1,0,0,,,
192,-0.10300000000000001,3,1,0,0,,,
193,-0.10500000000000001,5,1,0,0,,,
194,-0.10400000000000001,4,1,0,0,,,
195,-0.11200000000000002,12,1,0,0,,,
196,-0.11700000000000002,17,1,0,0,,,
197,-0.11000000000000001,10,1,0,0,,,
198,-0.10400000000000001,4,1,0,0,,,
199,-0.10200000000000001,2,1,0,0,,,
200,-0.10600000000000001,6,1,0,0,,,
201,-0.11000000000000001,10,1,0,0,,,
202,-0.10900000000000001,9,1,0,0,,,
203,-0.101,1,1,0,0,,,
204,-0.11600000000000002,16,1,0,0,,,
205,-0.101,1,1,0,0,,,
206,-0.10200000000000001,2,1,0,0,,,
207,-0.10900000000000001,9,1,0,0,,,
208,-0.10500000000000001,5,1,0,0,,,
209,-0.10400000000000001,4,1,0,0,,,
210,-0.12800000000000003,28,1,0,0,,,
211,-0.101,1,1,0,0,,,
212,-0.101,1,1,0,0,,,
213,-1.1979999999999962,98,1,0,0,,,
214,-0.10200000000000001,2,1,0,0,,,
215,-0.101,1,1,0,0,,,
216,-0.10500000000000001,5,1,0,0,,,
217,-0.10300000000000001,3,1,0,0,,,
218,-0.11900000000000002,19,1,0,0,,,
219,-0.10400000000000001,4,1,0,0,,,
220,-0.10500000000000001,5,1,0,0,,,
221,-0.10200000000000001,2,1,0,0,,,
222,-0.101,1,1,0,0,,,
223,-0.10300000000000001,3,1,0,0,,,
224,-0.101,1,1,0,0,,,
225,-0.10600000000000001,6,1,0,0,,,
226,-0.11200000000000002,12,1,0,0,,,
227,-0.101,1,1,0,0,,,
228,-0.10300000000000001,3,1,0,0,,,
229,-0.10900000000000001,9,1,0,0,,,
230,-0.12300000000000003,23,1,0,0,,,
231,-0.10300000000000001,3,1,0,0,,,
232,-0.10200000000000001,2,1,0,0,,,
233,-0.10200000000000001,2,1,0,0,,,
234,-0.101,1,1,0,0,,,
235,-0.12500000000000003,25,1,0,0,,,
236,-0.10500000000000001,5,1,0,0,,,
237,-0.101,1,1,0,0,,,
238,-0.10600000000000001,6,1,0,0,,,
239,-2.135999999999999,36,1,0,0,,,
240,-0.10600000000000001,6,1,0,0,,,
241,-0.11300000000000002,13,1,0,0,,,
242,-0.101,1,1,0,0,,,
243,-0.11200000000000002,12,1,0,0,,,
244,-0.10200000000000001,2,1,0,0,,,
245,-0.10600000000000001,6,1,0,0,,,
246,-0.101,1,1,0,0,,,
247,-0.11000000000000001,10,1,0,0,,,
248,-0.10200000000000001,2,1,0,0,,,
249,-0.10300000000000001,3,1,0,0,,,
250,-0.10300000000000001,3,1,0,0,,,
251,-0.10500000000000001,5,1,0,0,,,
252,-0.10700000000000001,7,1,0,0,,,
253,-0.10800000000000001,8,1,0,0,,,
254,-0.10800000000000001,8,1,0,0,,,
255,-0.10500000000000001,5,1,0,0,,,
256,-0.10200000000000001,2,1,0,0,,,
257,-0.10200000000000001,2,1,0,0,,,
258,-0.101,1,1,0,0,,,
259,-0.101,1,1,0,0,,,
260,-0.11000000000000001,10,1,0,0,,,
261,-0.101,1,1,0,0,,,
262,-0.12100000000000002,21,1,0,0,,,
263,-0.10800000000000001,8,1,0,0,,,
264,-0.13100000000000003,31,1,0,0,,,
265,-0.10500000000000001,5,1,0,0,,,
266,-0.10900000000000001,9,1,0,0,,,
267,-0.10300000000000001,3,1,0,0,,,
268,-0.10200000000000001,2,1,0,0,,,
269,-0.10700000000000001,7,1,0,0,,,
270,-0.101,1,1,0,0,,,
271,-0.101,1,1,0,0,,,
272,-0.101,1,1,0,0,,,
273,-0.10200000000000001,2,1,0,0,,,
274,-0.10400000000000001,4,1,0,0,,,
275,-0.14100000000000004,41,1,0,0,,,
276,-0.10400000000000001,4,1,0,0,,,
277,-0.10300000000000001,3,1,0,0,,,
278,-1.1159999999999985,16,1,0,0,,,
279,-0.10900000000000001,9,1,0,0,,,
280,-0.10400000000000001,4,1,0,0,,,
281,-0.10200000000000001,2,1,0,0,,,
282,-0.10200000000000001,2,1,0,0,,,
283,-0.11100000000000002,11,1,0,0,,,
284,-0.12300000000000003,23,1,0,0,,,
285,-0.11200000000000002,12,1,0,0,,,
286,-0.10300000000000001,3,1,0,0,,,
287,-0.10300000000000001,3,1,0,0,,,
288,-0.101,1,1,0,0,,,
289,-0.10400000000000001,4,1,0,0,,,
290,-0.10700000000000001,7,1,0,0,,,
291,-0.10800000000000001,8,1,0,0,,,
292,-0.10400000000000001,4,1,0,0,,,
293,-0.11200000000000002,12,1,0,0,,,
294,-0.10300000000000001,3,1,0,0,,,
295,-0.10200000000000001,2,1,0,0,,,
296,-0.10700000000000001,7,1,0,0,,,
297,-0.10300000000000001,3,1,0,0,,,
298,-0.101,1,1,0,0,,,
299,-0.10900000000000001,9,1,0,0,,,
300,-0.10600000000000001,6,1,0,0,,,
301,-0.10500000000000001,5,1,0,0,,,
302,-0.10400000000000001,4,1,0,0,,,
303,-0.11700000000000002,17,1,0,0,,,
304,-0.15700000000000006,57,1,0,0,,,
305,-0.10400000000000001,4,1,0,0,,,
306,-0.12200000000000003,22,1,0,0,,,
307,-0.10600000000000001,6,1,0,0,,,
308,-0.101,1,1,0,0,,,
309,-0.11300000000000002,13,1,0,0,,,
310,-0.10200000000000001,2,1,0,0,,,
311,-0.10500000000000001,5,1,0,0,,,
312,-0.10500000000000001,5,1,0,0,,,
313,-0.11400000000000002,14,1,0,0,,,
314,-0.10300000000000001,3,1,0,0,,,
315,-0.11400000000000002,14,1,0,0,,,
316,-0.101,1,1,0,0,,,
317,-0.10300000000000001,3,1,0,0,,,
318,-0.15000000000000005,50,1,0,0,,,
319,-0.10200000000000001,2,1,0,0,,,
320,-0.10300000000000001,3,1,0,0,,,
321,-0.10300000000000001,3,1,0,0,,,
322,-0.10700000000000001,7,1,0,0,,,
323,-0.10600000000000001,6,1,0,0,,,
324,-0.11000000000000001,10,1,0,0,,,
325,-0.10300000000000001,3,1,0,0,,,
326,-0.12500000000000003,25,1,0,0,,,
327,-0.10700000000000001,7,1,0,0,,,
328,-0.10700000000000001,7,1,0,0,,,
329,-2.1239999999999974,24,1,0,0,,,
330,-0.11700000000000002,17,1,0,0,,,
331,-1.1349999999999978,35,1,0,0,,,
332,-0.101,1,1,0,0,,,
333,-0.10500000000000001,5,1,0,0,,,
334,-0.10500000000000001,5,1,0,0,,,
335,-0.10300000000000001,3,1,0,0,,,
336,-1.1479999999999986,48,1,0,0,,,
337,-0.11200000000000002,12,1,0,0,,,
338,-0.11100000000000002,11,1,0,0,,,
339,-0.11300000000000002,13,1,0,0,,,
340,-0.101,1,1,0,0,,,
341,-0.10500000000000001,5,1,0,0,,,
342,-0.11100000000000002,11,1,0,0,,,
343,-0.14500000000000005,45,1,0,0,,,
344,-0.101,1,1,0,0,,,
345,-0.10600000000000001,6,1,0,0,,,
346,-0.101,1,1,0,0,,,
347,-0.10800000000000001,8,1,0,0,,,
348,-0.16900000000000004,69,1,0,0,,,
349,-0.12700000000000003,27,1,0,0,,,
350,-0.10500000000000001,5,1,0,0,,,
351,-0.13300000000000003,33,1,0,0,,,
352,-0.10300000000000001,3,1,0,0,,,
353,-0.2270000000000001,127,1,0,0,,,
354,-0.12300000000000003,23,1,0,0,,,
355,-0.11300000000000002,13,1,0,0,,,
356,-0.11300000000000002,13,1,0,0,,,
357,-9.29899999999998,300,0,0,0,,,
358,-0.12300000000000003,23,1,0,0,,,
359,-0.11300000000000002,13,1,0,0,,,
360,-0.10800000000000001,8,1,0,0,,,
361,-0.10300000000000001,3,1,0,0,,,
362,-0.10200000000000001,2,1,0,0,,,
363,-0.10300000000000001,3,1,0,0,,,
364,-0.101,1,1,0,0,,,
365,-0.10300000000000001,3,1,0,0,,,
366,-0.101,1,1,0,0,,,
367,-0.10400000000000001,4,1,0,0,,,
368,-0.20100000000000007,101,1,0,0,,,
369,-0.101,1,1,0,0,,,
370,-0.10800000000000001,8,1,0,0,,,
371,-0.10500000000000001,5,1,0,0,,,
372,-0.101,1,1,0,0,,,
373,-0.10400000000000001,4,1,0,0,,,
374,-0.12000000000000002,20,1,0,0,,,
375,-0.11700000000000002,17,1,0,0,,,
376,-0.101,1,1,0,0,,,
377,-0.11400000000000002,14,1,0,0,,,
378,-0.11300000000000002,13,1,0,0,,,
379,-0.11400000000000002,14,1,0,0,,,
380,-0.10700000000000001,7,1,0,0,,,
381,-0.101,1,1,0,0,,,
382,-0.10700000000000001,7,1,0,0,,,
383,-0.10700000000000001,7,1,0,0,,,
384,-0.10600000000000001,6,1,0,0,,,
385,-0.10200000000000001,2,1,0,0,,,
386,-0.10800000000000001,8,1,0,0,,,
387,-0.10900000000000001,9,1,0,0,,,
388,-0.13000000000000003,30,1,0,0,,,
389,-0.11500000000000002,15,1,0,0,,,
390,-0.12300000000000003,23,1,0,0,,,
391,-0.10500000000000001,5,1,0,0,,,
392,-0.10500000000000001,5,1,0,0,,,
393,-0.10300000000000001,3,1,0,0,,,
394,-0.10200000000000001,2,1,0,0,,,
395,-0.10200000000000001,2,1,0,0,,,
396,-0.11200000000000002,12,1,0,0,,,
397,-0.11700000000000002,17,1,0,0,,,
398,-0.101,1,1,0,0,,,
399,-0.10400000000000001,4,1,0,0,,,
400,-0.10400000000000001,4,1,0,0,,,
401,-0.10200000000000001,2,1,0,0,,,
402,-0.11000000000000001,10,1,0,0,,,
403,-0.10200000000000001,2,1,0,0,,,
404,-0.10400000000000001,4,1,0,0,,,
405,-0.101,1,1,0,0,,,
406,-0.101,1,1,0,0,,,
407,-1.1199999999999994,20,1,0,0,,,
408,-0.14800000000000005,48,1,0,0,,,
409,-0.12800000000000003,28,1,0,0,,,
410,-0.10900000000000001,9,1,0,0,,,
411,-0.10300000000000001,3,1,0,0,,,
412,-0.10500000000000001,5,1,0,0,,,
413,-0.10500000000000001,5,1,0,0,,,
414,-0.11200000000000002,12,1,0,0,,,
415,-0.10400000000000001,4,1,0,0,,,
416,-0.10500000000000001,5,1,0,0,,,
417,-0.10500000000000001,5,1,0,0,,,
418,-0.101,1,1,0,0,,,
419,-0.15000000000000005,50,1,0,0,,,
420,-0.10500000000000001,5,1,0,0,,,
421,-0.16200000000000006,62,1,0,0,,,
422,-0.10300000000000001,3,1,0,0,,,
423,-0.10200000000000001,2,1,0,0,,,
424,-0.10300000000000001,3,1,0,0,,,
425,-0.101,1,1,0,0,,,
426,-0.101,1,1,0,0,,,
427,-0.10300000000000001,3,1,0,0,,,
428,-0.101,1,1,0,0,,,
429,-0.10700000000000001,7,1,0,0,,,
430,-0.101,1,1,0,0,,,
431,-0.101,1,1,0,0,,,
432,-0.10200000000000001,2,1,0,0,,,
433,-0.11800000000000002,18,1,0,0,,,
434,-1.1209999999999996,21,1,0,0,,,
435,-0.10200000000000001,2,1,0,0,,,
436,-0.10300000000000001,3,1,0,0,,,
437,-0.11100000000000002,11,1,0,0,,,
438,-0.10200000000000001,2,1,0,0,,,
439,-0.10800000000000001,8,1,0,0,,,
440,-0.12300000000000003,23,1,0,0,,,
441,-0.10300000000000001,3,1,0,0,,,
442,-1.2990000000000002,300,0,0,0,,,
443,-0.10900000000000001,9,1,0,0,,,
444,-0.10200000000000001,2,1,0,0,,,
445,-0.101,1,1,0,0,,,
446,-0.10600000000000001,6,1,0,0,,,
447,-0.11000000000000001,10,1,0,0,,,
448,-0.10500000000000001,5,1,0,0,,,
449,-0.101,1,1,0,0,,,
450,-0.10500000000000001,5,1,0,0,,,
451,-0.101,1,1,0,0,,,
452,-0.11000000000000001,10,1,0,0,,,
453,-0.101,1,1,0,0,,,
454,-0.13200000000000003,32,1,0,0,,,
455,-0.11500000000000002,15,1,0,0,,,
456,-0.101,1,1,0,0,,,
457,-0.101,1,1,0,0,,,
458,-0.10500000000000001,5,1,0,0,,,
459,-0.10700000000000001,7,1,0,0,,,
460,-0.101,1,1,0,0,,,
461,-0.10400000000000001,4,1,0,0,,,
462,-0.101,1,1,0,0,,,
463,-0.10800000000000001,8,1,0,0,,,
464,-0.15800000000000006,58,1,0,0,,,
465,-0.10800000000000001,8,1,0,0,,,
466,-1.1559999999999961,56,1,0,0,,,
467,-0.101,1,1,0,0,,,
468,-0.10800000000000001,8,1,0,0,,,
469,-0.10200000000000001,2,1,0,0,,,
470,-0.11100000000000002,11,1,0,0,,,
471,-0.14900000000000005,49,1,0,0,,,
472,-0.11200000000000002,12,1,0,0,,,
473,-0.10400000000000001,4,1,0,0,,,
474,-0.101,1,1,0,0,,,
475,-0.11700000000000002,17,1,0,0,,,
476,-0.12500000000000003,25,1,0,0,,,
477,-0.11400000000000002,14,1,0,0,,,
478,-0.101,1,1,0,0,,,
479,-0.13300000000000003,33,1,0,0,,,
480,-0.101,1,1,0,0,,,
481,-0.15000000000000005,50,1,0,0,,,
482,-0.10300000000000001,3,1,0,0,,,
483,-0.10500000000000001,5,1,0,0,,,
484,-0.12000000000000002,20,1,0,0,,,
485,-0.13400000000000004,34,1,0,0,,,
486,-0.12500000000000003,25,1,0,0,,,
487,-0.101,1,1,0,0,,,
488,-0.11400000000000002,14,1,0,0,,,
489,-0.11200000000000002,12,1,0,0,,,
490,-0.10300000000000001,3,1,0,0,,,
491,-0.11600000000000002,16,1,0,0,,,
492,-0.101,1,1,0,0,,,
493,-0.11200000000000002,12,1,0,0,,,
494,-0.11400000000000002,14,1,0,0,,,
495,-0.10300000000000001,3,1,0,0,,,
496,-0.11200000000000002,12,1,0,0,,,
497,-0.101,1,1,0,0,,,
498,-0.12300000000000003,23,1,0,0,,,
499,-0.11300000000000002,13,1,0,0,,,
500,-0.10600000000000001,6,1,0,0,,,
501,-0.10500000000000001,5,1,0,0,,,
502,-0.12800000000000003,28,1,0,0,,,
503,-0.11400000000000002,14,1,0,0,,,
504,-0.10500000000000001,5,1,0,0,,,
505,-0.10500000000000001,5,1,0,0,,,
506,-0.11000000000000001,10,1,0,0,,,
507,-0.17400000000000004,74,1,0,0,,,
508,-0.101,1,1,0,0,,,
509,-0.101,1,1,0,0,,,
510,-0.11100000000000002,11,1,0,0,,,
511,-0.11200000000000002,12,1,0,0,,,
512,-0.10200000000000001,2,1,0,0,,,
513,-0.10900000000000001,9,1,0,0,,,
514,-0.101,1,1,0,0,,,
515,-0.101,1,1,0,0,,,
516,-0.10300000000000001,3,1,0,0,,,
517,-0.10600000000000001,6,1,0,0,,,
518,-0.10600000000000001,6,1,0,0,,,
519,-0.11600000000000002,16,1,0,0,,,
520,-0.10300000000000001,3,1,0,0,,,
521,-0.10300000000000001,3,1,0,0,,,
522,-0.10200000000000001,2,1,0,0,,,
523,-0.101,1,1,0,0,,,
524,-0.11400000000000002,14,1,0,0,,,
525,-0.10300000000000001,3,1,0,0,,,
526,-0.10800000000000001,8,1,0,0,,,
527,-0.101,1,1,0,0,,,
528,-0.10600000000000001,6,1,0,0,,,
529,-0.12100000000000002,21,1,0,0,,,
530,-0.10700000000000001,7,1,0,0,,,
531,-0.10500000000000001,5,1,0,0,,,
532,-0.101,1,1,0,0,,,
533,-0.10200000000000001,2,1,0,0,,,
534,-0.13000000000000003,30,1,0,0,,,
535,-0.10500000000000001,5,1,0,0,,,
536,-0.11200000000000002,12,1,0,0,,,
537,-0.10300000000000001,3,1,0,0,,,
538,-0.10800000000000001,8,1,0,0,,,
539,-0.101,1,1,0,0,,,
540,-0.10200000000000001,2,1,0,0,,,
541,-0.10300000000000001,3,1,0,0,,,
542,-0.13300000000000003,33,1,0,0,,,
543,-0.13500000000000004,35,1,0,0,,,
544,-0.10200000000000001,2,1,0,0,,,
545,-0.10700000000000001,7,1,0,0,,,
546,-0.12600000000000003,26,1,0,0,,,
547,-0.12200000000000003,22,1,0,0,,,
548,-0.11900000000000002,19,1,0,0,,,
549,-0.10300000000000001,3,1,0,0,,,
550,-1.2509999999999892,151,1,0,0,,,
551,-0.10600000000000001,6,1,0,0,,,
552,-0.10700000000000001,7,1,0,0,,,
553,-0.10200000000000001,2,1,0,0,,,
554,-0.10400000000000001,4,1,0,0,,,
555,-0.10300000000000001,3,1,0,0,,,
556,-0.10400000000000001,4,1,0,0,,,
557,-0.10800000000000001,8,1,0,0,,,
558,-0.10300000000000001,3,1,0,0,,,
559,-0.10600000000000001,6,1,0,0,,,
560,-0.10700000000000001,7,1,0,0,,,
561,-0.10600000000000001,6,1,0,0,,,
562,-0.101,1,1,0,0,,,
563,-0.101,1,1,0,0,,,
564,-0.10300000000000001,3,1,0,0,,,
565,-0.10600000000000001,6,1,0,0,,,
566,-0.10300000000000001,3,1,0,0,,,
567,-0.101,1,1,0,0,,,
568,-0.10600000000000001,6,1,0,0,,,
569,-0.10300000000000001,3,1,0,0,,,
570,-0.101,1,1,0,0,,,
571,-0.101,1,1,0,0,,,
572,-0.101,1,1,0,0,,,
573,-0.10200000000000001,2,1,0,0,,,
574,-0.10400000000000001,4,1,0,0,,,
575,-0.101,1,1,0,0,,,
576,-0.10200000000000001,2,1,0,0,,,
577,-0.13700000000000004,37,1,0,0,,,
578,-0.10500000000000001,5,1,0,0,,,
579,-0.10200000000000001,2,1,0,0,,,
580,-0.101,1,1,0,0,,,
581,-0.101,1,1,0,0,,,
582,-0.10300000000000001,3,1,0,0,,,
583,-0.10300000000000001,3,1,0,0,,,
584,-0.13400000000000004,34,1,0,0,,,
585,-0.101,1,1,0,0,,,
586,-0.12200000000000003,22,1,0,0,,,
587,-0.11100000000000002,11,1,0,0,,,
588,-0.11600000000000002,16,1,0,0,,,
589,-0.101,1,1,0,0,,,
590,-0.101,1,1,0,0,,,
591,-0.10900000000000001,9,1,0,0,,,
592,-0.10400000000000001,4,1,0,0,,,
593,-0.12000000000000002,20,1,0,0,,,
594,-0.10700000000000001,7,1,0,0,,,
595,-0.101,1,1,0,0,,,
596,-0.10900000000000001,9,1,0,0,,,
597,-0.101,1,1,0,0,,,
598,-0.2620000000000001,162,1,0,0,,,
599,-0.101,1,1,0,0,,,
600,-0.10500000000000001,5,1,0,0,,,
601,-0.10800000000000001,8,1,0,0,,,
602,-0.11500000000000002,15,1,0,0,,,
603,-0.10500000000000001,5,1,0,0,,,
604,-0.10700000000000001,7,1,0,0,,,
605,-0.10500000000000001,5,1,0,0,,,
606,-0.10600000000000001,6,1,0,0,,,
607,-0.10400000000000001,4,1,0,0,,,
608,-0.101,1,1,0,0,,,
609,-0.101,1,1,0,0,,,
610,-0.11900000000000002,19,1,0,0,,,
611,-0.10700000000000001,7,1,0,0,,,
612,-0.10600000000000001,6,1,0,0,,,
613,-0.11000000000000001,10,1,0,0,,,
614,-0.11400000000000002,14,1,0,0,,,
615,-0.10400000000000001,4,1,0,0,,,
616,-0.10800000000000001,8,1,0,0,,,
617,-0.10200000000000001,2,1,0,0,,,
618,-0.13400000000000004,34,1,0,0,,,
619,-0.10700000000000001,7,1,0,0,,,
620,-0.10200000000000001,2,1,0,0,,,
621,-0.101,1,1,0,0,,,
622,-0.101,1,1,0,0,,,
623,-0.101,1,1,0,0,,,
624,-0.10300000000000001,3,1,0,0,,,
625,-0.10900000000000001,9,1,0,0,,,
626,-0.10900000000000001,9,1,0,0,,,
627,-0.10200000000000001,2,1,0,0,,,
628,-0.101,1,1,0,0,,,
629,-0.11600000000000002,16,1,0,0,,,
630,-0.101,1,1,0,0,,,
631,-0.10900000000000001,9,1,0,0,,,
632,-0.10200000000000001,2,1,0,0,,,
