episode,reward,length,chains_broken,chain_progressed,chains_completed,Value,Step,Wall time
142,-1.0,150,0,0,0,,,
143,-2.0,150,1,0,0,,,
144,-1.0,150,0,0,0,,,
145,-2.0,150,1,0,0,,,
146,-3.0,150,2,0,0,,,
147,-2.0,150,0,0,0,,,
148,-2.0,150,1,0,0,,,
149,-1.0,150,0,0,0,,,
150,-3.0,150,2,0,0,,,
151,-1.0,150,0,0,0,,,
152,-1.0,150,0,0,0,,,
153,-2.0,150,1,0,0,,,
154,-1.0,150,0,0,0,,,
155,-1.0,150,0,0,0,,,
156,-3.0,150,1,0,0,,,
157,-2.0,150,1,0,0,,,
158,-1.0,150,0,0,0,,,
159,-2.0,150,0,0,0,,,
160,-1.0,150,0,0,0,,,
161,-2.0,150,1,0,0,,,
162,-2.0,150,1,0,0,,,
163,-1.0,150,0,0,0,,,
164,-1.0,150,0,0,0,,,
165,-1.0,150,0,0,0,,,
166,-1.0,150,0,0,0,,,
167,-1.0,150,0,0,0,,,
168,-2.0,150,1,0,0,,,
169,-2.0,150,1,0,0,,,
170,-1.0,150,0,0,0,,,
171,-2.0,150,0,0,0,,,
172,-1.0,150,0,0,0,,,
173,-1.0,150,0,0,0,,,
174,-2.0,150,1,0,0,,,
175,-1.0,150,0,0,0,,,
176,-1.0,150,0,0,0,,,
177,-2.0,150,1,0,0,,,
178,-2.0,150,1,0,0,,,
179,-1.0,150,0,0,0,,,
180,-1.0,150,0,0,0,,,
181,-2.0,150,1,0,0,,,
182,-4.0,150,0,0,0,,,
183,-2.0,150,1,0,0,,,
184,-2.0,150,1,0,0,,,
185,-2.0,150,0,0,0,,,
186,-1.0,150,0,0,0,,,
187,-2.0,150,1,0,0,,,
188,-2.0,150,1,0,0,,,
189,-2.0,150,1,0,0,,,
190,-2.0,150,1,0,0,,,
191,-2.0,150,1,0,0,,,
192,-1.0,150,0,0,0,,,
193,-2.0,150,1,0,0,,,
194,-1.0,150,0,0,0,,,
195,-2.0,150,1,0,0,,,
196,-2.0,150,1,0,0,,,
197,-3.0,150,2,0,0,,,
198,-2.0,150,1,0,0,,,
199,-2.0,150,1,0,0,,,
200,-2.0,150,1,0,0,,,
201,-4.0,150,2,0,0,,,
202,-2.0,150,0,0,0,,,
203,-2.0,150,1,0,0,,,
204,-2.0,150,1,0,0,,,
205,-1.0,150,0,0,0,,,
206,-3.0,150,0,0,0,,,
207,-1.0,150,0,0,0,,,
208,-2.0,150,1,0,0,,,
209,-3.0,150,0,0,0,,,
210,-5.0,150,2,0,0,,,
211,-2.0,150,1,0,0,,,
212,-2.0,150,1,0,0,,,
213,-1.0,150,0,0,0,,,
214,-4.0,150,1,0,0,,,
215,-2.0,150,0,0,0,,,
216,-2.0,150,0,0,0,,,
217,-2.0,150,1,0,0,,,
218,-3.0,150,1,0,0,,,
219,-1.0,150,0,0,0,,,
220,-2.0,150,1,0,0,,,
221,-1.0,150,0,0,0,,,
222,-2.0,150,1,0,0,,,
223,-1.0,150,0,0,0,,,
224,-4.0,150,1,0,0,,,
225,-1.0,150,0,0,0,,,
226,-4.0,150,2,0,0,,,
227,-6.0,150,0,0,0,,,
228,-2.0,150,1,0,0,,,
229,-2.0,150,0,0,0,,,
230,-3.0,150,1,0,0,,,
231,-2.0,150,1,0,0,,,
232,-1.0,150,0,0,0,,,
233,-1.0,150,0,0,0,,,
234,-2.0,150,1,0,0,,,
235,-2.0,150,1,0,0,,,
236,-2.0,150,0,0,0,,,
237,-1.0,150,0,0,0,,,
238,-2.0,150,1,0,0,,,
239,-3.0,150,1,0,0,,,
240,-2.0,150,0,0,0,,,
241,-2.0,150,0,0,0,,,
242,-2.0,150,1,0,0,,,
243,-1.0,150,0,0,0,,,
244,-2.0,150,1,0,0,,,
245,-2.0,150,0,0,0,,,
246,-3.0,150,2,0,0,,,
247,-2.0,150,1,0,0,,,
248,-1.0,150,0,0,0,,,
249,-5.0,150,0,0,0,,,
250,-1.0,150,0,0,0,,,
251,-1.0,150,0,0,0,,,
252,-2.0,150,1,0,0,,,
253,-2.0,150,1,0,0,,,
254,-2.0,150,1,0,0,,,
255,-2.0,150,1,0,0,,,
256,-2.0,150,1,0,0,,,
257,-2.0,150,0,0,0,,,
258,-3.0,150,1,0,0,,,
259,-1.0,150,0,0,0,,,
260,-4.0,150,2,0,0,,,
261,-2.0,150,1,0,0,,,
262,-1.0,150,0,0,0,,,
263,-2.0,150,1,0,0,,,
264,-2.0,150,1,0,0,,,
265,-4.0,150,1,0,0,,,
266,-2.0,150,1,0,0,,,
267,-1.0,150,0,0,0,,,
268,-1.0,150,0,0,0,,,
269,-1.0,150,0,0,0,,,
270,-1.0,150,0,0,0,,,
271,-1.0,150,0,0,0,,,
272,-6.0,150,1,0,0,,,
273,-1.0,150,0,0,0,,,
274,-3.0,150,2,0,0,,,
275,-2.0,150,0,0,0,,,
276,-1.0,150,0,0,0,,,
277,-1.0,150,0,0,0,,,
278,-2.0,150,1,0,0,,,
279,-2.0,150,1,0,0,,,
280,-2.0,150,1,0,0,,,
281,-3.0,150,0,0,0,,,
282,-2.0,150,1,0,0,,,
283,-1.0,150,0,0,0,,,
284,-2.0,150,1,0,0,,,
285,-2.0,150,1,0,0,,,
286,-1.0,150,0,0,0,,,
287,-2.0,150,1,0,0,,,
288,-1.0,150,0,0,0,,,
289,-1.0,150,0,0,0,,,
290,-1.0,150,0,0,0,,,
291,-2.0,150,1,0,0,,,
292,-1.0,150,0,0,0,,,
293,-1.0,150,0,0,0,,,
294,-3.0,150,0,0,0,,,
295,-6.0,150,1,0,0,,,
296,-2.0,150,1,0,0,,,
297,-1.0,150,0,0,0,,,
298,-4.0,150,2,0,0,,,
299,-3.0,150,1,0,0,,,
300,-2.0,150,1,0,0,,,
301,-3.0,150,2,0,0,,,
302,-1.0,150,0,0,0,,,
303,-5.0,150,2,0,0,,,
304,-3.0,150,1,0,0,,,
305,-1.0,150,0,0,0,,,
306,-3.0,150,0,0,0,,,
307,-1.0,150,0,0,0,,,
308,-1.0,150,0,0,0,,,
309,-1.0,150,0,0,0,,,
310,-3.0,150,2,0,0,,,
311,-1.0,150,0,0,0,,,
312,-1.0,150,0,0,0,,,
313,-1.0,150,0,0,0,,,
314,-2.0,150,0,0,0,,,
315,-2.0,150,0,0,0,,,
316,-3.0,150,1,0,0,,,
317,-3.0,150,2,0,0,,,
318,-3.0,150,1,0,0,,,
319,-1.0,150,0,0,0,,,
320,-1.0,150,0,0,0,,,
321,-1.0,150,0,0,0,,,
322,-1.0,150,0,0,0,,,
323,-1.0,150,0,0,0,,,
324,-1.0,150,0,0,0,,,
325,-2.0,150,1,0,0,,,
326,-1.0,150,0,0,0,,,
327,-1.0,150,0,0,0,,,
328,-1.0,150,0,0,0,,,
329,-1.0,150,0,0,0,,,
330,-1.0,150,0,0,0,,,
331,-4.0,150,2,0,0,,,
332,-2.0,150,1,0,0,,,
333,-2.0,150,1,0,0,,,
334,-2.0,150,1,0,0,,,
335,-1.0,150,0,0,0,,,
336,-1.0,150,0,0,0,,,
337,-2.0,150,0,0,0,,,
338,-1.0,150,0,0,0,,,
339,-1.0,150,0,0,0,,,
340,-1.0,150,0,0,0,,,
341,-2.0,150,1,0,0,,,
342,-3.0,150,2,0,0,,,
343,-2.0,150,1,0,0,,,
344,-1.0,150,0,0,0,,,
345,-3.0,150,0,0,0,,,
346,-3.0,150,2,0,0,,,
347,-2.0,150,1,0,0,,,
348,-2.0,150,1,0,0,,,
349,-1.0,150,0,0,0,,,
350,-1.0,150,0,0,0,,,
351,-2.0,150,1,0,0,,,
352,-3.0,150,2,0,0,,,
353,-2.0,150,0,0,0,,,
354,-1.0,150,0,0,0,,,
355,-2.0,150,1,0,0,,,
356,-1.0,150,0,0,0,,,
357,10.0,138,0,1,1,,,
358,-4.0,150,0,0,0,,,
359,-2.0,150,0,0,0,,,
360,-2.0,150,1,0,0,,,
361,-2.0,150,1,0,0,,,
362,-1.0,150,0,0,0,,,
363,-2.0,150,0,0,0,,,
364,-1.0,150,0,0,0,,,
365,-1.0,150,0,0,0,,,
366,-1.0,150,0,0,0,,,
367,-1.0,150,0,0,0,,,
368,-1.0,150,0,0,0,,,
369,-1.0,150,0,0,0,,,
370,-2.0,150,0,0,0,,,
371,-2.0,150,1,0,0,,,
372,-3.0,150,2,0,0,,,
373,-2.0,150,1,0,0,,,
374,-3.0,150,1,0,0,,,
375,-2.0,150,1,0,0,,,
376,-2.0,150,0,0,0,,,
377,-2.0,150,1,0,0,,,
378,-2.0,150,1,0,0,,,
379,-1.0,150,0,0,0,,,
380,-4.0,150,2,0,0,,,
381,-3.0,150,1,0,0,,,
382,-1.0,150,0,0,0,,,
383,-1.0,150,0,0,0,,,
384,-1.0,150,0,0,0,,,
385,-3.0,150,2,0,0,,,
386,-1.0,150,0,0,0,,,
387,-5.0,150,1,0,0,,,
388,-2.0,150,1,0,0,,,
389,-2.0,150,0,0,0,,,
390,-1.0,150,0,0,0,,,
391,-1.0,150,0,0,0,,,
392,-2.0,150,0,0,0,,,
393,-1.0,150,0,0,0,,,
394,-1.0,150,0,0,0,,,
395,-1.0,150,0,0,0,,,
396,-3.0,150,0,0,0,,,
397,-1.0,150,0,0,0,,,
398,-3.0,150,1,0,0,,,
399,-3.0,150,1,0,0,,,
400,-1.0,150,0,0,0,,,
401,-1.0,150,0,0,0,,,
402,-3.0,150,1,0,0,,,
403,-4.0,150,2,0,0,,,
404,-1.0,150,0,0,0,,,
405,-4.0,150,1,0,0,,,
406,-3.0,150,2,0,0,,,
407,-3.0,150,1,0,0,,,
408,-2.0,150,0,0,0,,,
409,-2.0,150,1,0,0,,,
410,-2.0,150,1,0,0,,,
411,-3.0,150,1,0,0,,,
412,-1.0,150,0,0,0,,,
413,-2.0,150,1,0,0,,,
414,-2.0,150,1,0,0,,,
415,-2.0,150,1,0,0,,,
416,-3.0,150,1,0,0,,,
417,-3.0,150,1,0,0,,,
418,-3.0,150,1,0,0,,,
419,-1.0,150,0,0,0,,,
420,-2.0,150,1,0,0,,,
421,-3.0,150,1,0,0,,,
422,-2.0,150,0,0,0,,,
423,-1.0,150,0,0,0,,,
424,-1.0,150,0,0,0,,,
425,-2.0,150,1,0,0,,,
426,-2.0,150,0,0,0,,,
427,-2.0,150,1,0,0,,,
428,-1.0,150,0,0,0,,,
429,-3.0,150,1,0,0,,,
430,-1.0,150,0,0,0,,,
431,-2.0,150,0,0,0,,,
432,-1.0,150,0,0,0,,,
433,-1.0,150,0,0,0,,,
434,-2.0,150,0,0,0,,,
435,10.0,109,0,1,1,,,
436,-1.0,150,0,0,0,,,
437,-1.0,150,0,0,0,,,
438,-2.0,150,1,0,0,,,
439,-3.0,150,1,0,0,,,
440,-2.0,150,1,0,0,,,
441,-3.0,150,1,0,0,,,
442,-2.0,150,1,0,0,,,
443,-3.0,150,2,0,0,,,
444,-5.0,150,2,0,0,,,
445,-1.0,150,0,0,0,,,
446,-2.0,150,1,0,0,,,
447,-1.0,150,0,0,0,,,
448,-2.0,150,1,0,0,,,
449,-2.0,150,0,0,0,,,
450,-2.0,150,0,0,0,,,
451,-1.0,150,0,0,0,,,
452,-2.0,150,1,0,0,,,
453,-3.0,150,2,0,0,,,
454,-1.0,150,0,0,0,,,
455,-1.0,150,0,0,0,,,
456,-4.0,150,2,0,0,,,
457,-2.0,150,0,0,0,,,
458,-2.0,150,0,0,0,,,
459,-7.0,150,0,0,0,,,
460,-3.0,150,0,0,0,,,
461,-1.0,150,0,0,0,,,
462,-2.0,150,1,0,0,,,
463,-13.0,150,0,0,0,,,
464,-1.0,150,0,0,0,,,
465,-1.0,150,0,0,0,,,
466,-1.0,150,0,0,0,,,
467,-1.0,150,0,0,0,,,
468,-2.0,150,1,0,0,,,
469,-2.0,150,0,0,0,,,
470,-1.0,150,0,0,0,,,
471,-3.0,150,2,0,0,,,
472,-1.0,150,0,0,0,,,
473,-1.0,150,0,0,0,,,
474,-2.0,150,0,0,0,,,
475,-3.0,150,2,0,0,,,
476,-3.0,150,1,0,0,,,
477,-3.0,150,1,0,0,,,
478,-2.0,150,1,0,0,,,
479,-3.0,150,1,0,0,,,
480,-2.0,150,0,0,0,,,
481,-1.0,150,0,0,0,,,
482,-2.0,150,0,0,0,,,
483,-1.0,150,0,0,0,,,
484,-4.0,150,2,0,0,,,
485,-1.0,150,0,0,0,,,
486,-1.0,150,0,0,0,,,
487,-3.0,150,2,0,0,,,
488,-1.0,150,0,0,0,,,
489,-1.0,150,0,0,0,,,
490,-1.0,150,0,0,0,,,
491,-3.0,150,2,0,0,,,
492,10.0,102,0,1,1,,,
493,-1.0,150,0,0,0,,,
494,-1.0,150,0,0,0,,,
495,-1.0,150,0,0,0,,,
496,-4.0,150,2,0,0,,,
497,-4.0,150,2,0,0,,,
498,-1.0,150,0,0,0,,,
499,-3.0,150,2,0,0,,,
500,-1.0,150,0,0,0,,,
501,-3.0,150,0,0,0,,,
502,-2.0,150,1,0,0,,,
503,-3.0,150,1,0,0,,,
504,-2.0,150,1,0,0,,,
505,-2.0,150,0,0,0,,,
506,-3.0,150,0,0,0,,,
507,-3.0,150,1,0,0,,,
508,-8.0,150,0,0,0,,,
509,-2.0,150,0,0,0,,,
510,-2.0,150,1,0,0,,,
511,-1.0,150,0,0,0,,,
512,-1.0,150,0,0,0,,,
513,-2.0,150,1,0,0,,,
514,-1.0,150,0,0,0,,,
515,-1.0,150,0,0,0,,,
516,-5.0,150,0,0,0,,,
517,-2.0,150,1,0,0,,,
518,-2.0,150,0,0,0,,,
519,-5.0,150,2,0,0,,,
520,-2.0,150,1,0,0,,,
521,-1.0,150,0,0,0,,,
522,-3.0,150,2,0,0,,,
523,-2.0,150,1,0,0,,,
524,-6.0,150,2,0,0,,,
525,-1.0,150,0,0,0,,,
526,-2.0,150,1,0,0,,,
527,-5.0,150,0,0,0,,,
528,-1.0,150,0,0,0,,,
529,-2.0,150,0,0,0,,,
530,-4.0,150,0,0,0,,,
531,-3.0,150,2,0,0,,,
532,-2.0,150,1,0,0,,,
533,-3.0,150,1,0,0,,,
534,-1.0,150,0,0,0,,,
535,-1.0,150,0,0,0,,,
536,-3.0,150,0,0,0,,,
537,-1.0,150,0,0,0,,,
538,-3.0,150,0,0,0,,,
539,-2.0,150,1,0,0,,,
540,-1.0,150,0,0,0,,,
541,-1.0,150,0,0,0,,,
542,-4.0,150,1,0,0,,,
543,-1.0,150,0,0,0,,,
544,-4.0,150,0,0,0,,,
545,-1.0,150,0,0,0,,,
546,-2.0,150,0,0,0,,,
547,-1.0,150,0,0,0,,,
548,-1.0,150,0,0,0,,,
549,-3.0,150,2,0,0,,,
550,-4.0,150,2,0,0,,,
551,-2.0,150,1,0,0,,,
552,-5.0,150,1,0,0,,,
553,-1.0,150,0,0,0,,,
554,-1.0,150,0,0,0,,,
555,-1.0,150,0,0,0,,,
556,-1.0,150,0,0,0,,,
557,-3.0,150,1,0,0,,,
558,-5.0,150,2,0,0,,,
559,-2.0,150,1,0,0,,,
560,-1.0,150,0,0,0,,,
561,-2.0,150,0,0,0,,,
562,10.0,137,0,1,1,,,
563,-1.0,150,0,0,0,,,
564,-3.0,150,2,0,0,,,
565,-2.0,150,1,0,0,,,
566,-1.0,150,0,0,0,,,
567,-1.0,150,0,0,0,,,
568,-2.0,150,1,0,0,,,
569,10.0,73,0,1,1,,,
570,-5.0,150,1,0,0,,,
571,-2.0,150,1,0,0,,,
572,-1.0,150,0,0,0,,,
573,-1.0,150,0,0,0,,,
574,-6.0,150,2,0,0,,,
575,-5.0,150,1,0,0,,,
576,-3.0,150,0,0,0,,,
577,10.0,100,0,1,1,,,
578,-1.0,150,0,0,0,,,
579,-1.0,150,0,0,0,,,
580,10.0,82,0,1,1,,,
581,-1.0,150,0,0,0,,,
582,10.0,105,0,1,1,,,
583,-2.0,150,1,0,0,,,
584,-2.0,150,1,0,0,,,
585,-1.0,150,0,0,0,,,
586,-1.0,150,0,0,0,,,
587,-1.0,150,0,0,0,,,
588,9.0,130,0,1,1,,,
589,-3.0,150,1,0,0,,,
590,-1.0,150,0,0,0,,,
591,-2.0,150,0,0,0,,,
592,-1.0,150,0,0,0,,,
593,-3.0,150,0,0,0,,,
594,-2.0,150,1,0,0,,,
595,10.0,145,0,1,1,,,
596,-2.0,150,0,0,0,,,
597,-2.0,150,1,0,0,,,
598,-2.0,150,1,0,0,,,
599,-2.0,150,1,0,0,,,
600,-5.0,150,2,0,0,,,
601,-1.0,150,0,0,0,,,
602,-1.0,150,0,0,0,,,
603,-3.0,150,1,0,0,,,
604,-2.0,150,1,0,0,,,
605,-2.0,150,1,0,0,,,
606,-4.0,150,2,0,0,,,
607,-1.0,150,0,0,0,,,
608,-2.0,150,0,0,0,,,
609,-1.0,150,0,0,0,,,
610,-1.0,150,0,0,0,,,
611,-1.0,150,0,0,0,,,
612,-1.0,150,0,0,0,,,
613,-3.0,150,2,0,0,,,
614,-2.0,150,1,0,0,,,
615,-1.0,150,0,0,0,,,
616,-1.0,150,0,0,0,,,
617,-2.0,150,0,0,0,,,
618,-2.0,150,1,0,0,,,
619,-4.0,150,1,0,0,,,
620,-1.0,150,0,0,0,,,
621,-1.0,150,0,0,0,,,
622,10.0,140,0,1,1,,,
623,-1.0,150,0,0,0,,,
624,-2.0,150,1,0,0,,,
625,-3.0,150,1,0,0,,,
626,-2.0,150,1,0,0,,,
627,9.0,119,0,1,1,,,
628,-2.0,150,0,0,0,,,
629,-3.0,150,0,0,0,,,
630,10.0,136,0,1,1,,,
631,-4.0,150,2,0,0,,,
632,-3.0,150,2,0,0,,,
633,-2.0,150,1,0,0,,,
634,-2.0,150,1,0,0,,,
635,-3.0,150,1,0,0,,,
636,-4.0,150,2,0,0,,,
637,-1.0,150,0,0,0,,,
638,-4.0,150,2,0,0,,,
639,-1.0,150,0,0,0,,,
640,-2.0,150,1,0,0,,,
641,-2.0,150,0,0,0,,,
642,-1.0,150,0,0,0,,,
643,-3.0,150,2,0,0,,,
644,-4.0,150,2,0,0,,,
645,-2.0,150,0,0,0,,,
646,-3.0,150,2,0,0,,,
647,-1.0,150,0,0,0,,,
648,10.0,97,0,1,1,,,
649,8.0,143,0,1,1,,,
650,-3.0,150,2,0,0,,,
651,-1.0,150,0,0,0,,,
652,-4.0,150,2,0,0,,,
653,-1.0,150,0,0,0,,,
654,-3.0,150,0,0,0,,,
655,-2.0,150,0,0,0,,,
656,-1.0,150,0,0,0,,,
657,-1.0,150,0,0,0,,,
658,-3.0,150,1,0,0,,,
659,-2.0,150,0,0,0,,,
660,-5.0,150,2,0,0,,,
661,-2.0,150,1,0,0,,,
662,-2.0,150,0,0,0,,,
663,-2.0,150,1,0,0,,,
664,-4.0,150,1,0,0,,,
665,-3.0,150,2,0,0,,,
666,-2.0,150,1,0,0,,,
667,-1.0,150,0,0,0,,,
668,-1.0,150,0,0,0,,,
669,-2.0,150,1,0,0,,,
670,-3.0,150,0,0,0,,,
671,-4.0,150,1,0,0,,,
672,9.0,120,0,1,1,,,
673,-1.0,150,0,0,0,,,
674,-1.0,150,0,0,0,,,
675,-1.0,150,0,0,0,,,
676,-2.0,150,0,0,0,,,
677,-1.0,150,0,0,0,,,
678,-2.0,150,1,0,0,,,
679,-2.0,150,0,0,0,,,
680,-3.0,150,1,0,0,,,
681,-1.0,150,0,0,0,,,
682,-1.0,150,0,0,0,,,
683,-1.0,150,0,0,0,,,
684,-2.0,150,1,0,0,,,
685,-2.0,150,1,0,0,,,
686,-2.0,150,0,0,0,,,
687,-3.0,150,1,0,0,,,
688,-1.0,150,0,0,0,,,
689,-2.0,150,1,0,0,,,
690,-2.0,150,1,0,0,,,
691,-2.0,150,1,0,0,,,
692,-2.0,150,1,0,0,,,
693,-2.0,150,0,0,0,,,
694,-2.0,150,1,0,0,,,
695,-1.0,150,0,0,0,,,
696,-2.0,150,0,0,0,,,
697,-3.0,150,0,0,0,,,
698,-1.0,150,0,0,0,,,
699,-3.0,150,2,0,0,,,
700,-3.0,150,1,0,0,,,
701,-3.0,150,0,0,0,,,
702,-2.0,150,1,0,0,,,
703,-2.0,150,1,0,0,,,
704,-1.0,150,0,0,0,,,
705,-1.0,150,0,0,0,,,
706,-2.0,150,1,0,0,,,
707,-2.0,150,0,0,0,,,
708,-2.0,150,1,0,0,,,
709,-4.0,150,1,0,0,,,
710,-2.0,150,1,0,0,,,
711,-2.0,150,0,0,0,,,
712,-2.0,150,1,0,0,,,
713,-2.0,150,0,0,0,,,
714,-1.0,150,0,0,0,,,
715,-2.0,150,0,0,0,,,
716,-3.0,150,2,0,0,,,
717,10.0,106,0,1,1,,,
718,-1.0,150,0,0,0,,,
719,-1.0,150,0,0,0,,,
720,-1.0,150,0,0,0,,,
721,-3.0,150,2,0,0,,,
722,-6.0,150,0,0,0,,,
723,-1.0,150,0,0,0,,,
724,-1.0,150,0,0,0,,,
725,-2.0,150,1,0,0,,,
726,-1.0,150,0,0,0,,,
727,-2.0,150,0,0,0,,,
728,-1.0,150,0,0,0,,,
729,-2.0,150,0,0,0,,,
730,-5.0,150,1,0,0,,,
731,-1.0,150,0,0,0,,,
732,-1.0,150,0,0,0,,,
733,-4.0,150,1,0,0,,,
734,-1.0,150,0,0,0,,,
735,-1.0,150,0,0,0,,,
736,-1.0,150,0,0,0,,,
737,-2.0,150,1,0,0,,,
738,-3.0,150,2,0,0,,,
739,-3.0,150,1,0,0,,,
740,-1.0,150,0,0,0,,,
741,-1.0,150,0,0,0,,,
742,-3.0,150,1,0,0,,,
743,-1.0,150,0,0,0,,,
744,-1.0,150,0,0,0,,,
745,-2.0,150,0,0,0,,,
746,-1.0,150,0,0,0,,,
747,-2.0,150,1,0,0,,,
748,-1.0,150,0,0,0,,,
749,-3.0,150,2,0,0,,,
750,-1.0,150,0,0,0,,,
751,-1.0,150,0,0,0,,,
752,-1.0,150,0,0,0,,,
753,-1.0,150,0,0,0,,,
754,-1.0,150,0,0,0,,,
755,-2.0,150,0,0,0,,,
756,-1.0,150,0,0,0,,,
757,-1.0,150,0,0,0,,,
758,-2.0,150,1,0,0,,,
759,-1.0,150,0,0,0,,,
760,-1.0,150,0,0,0,,,
761,-1.0,150,0,0,0,,,
762,-1.0,150,0,0,0,,,
763,-1.0,150,0,0,0,,,
764,-4.0,150,1,0,0,,,
765,-1.0,150,0,0,0,,,
766,-3.0,150,1,0,0,,,
767,-1.0,150,0,0,0,,,
768,-1.0,150,0,0,0,,,
769,-1.0,150,0,0,0,,,
770,-3.0,150,0,0,0,,,
771,-1.0,150,0,0,0,,,
772,-1.0,150,0,0,0,,,
773,-1.0,150,0,0,0,,,
774,-3.0,150,1,0,0,,,
